NTD ID;Legacy NTD ID;Agency Name;Reporter Acronym;Doing Business As;Reporter Type;Reporting Module;Organization Type;Reported By NTD ID;Reported by Name;Subrecipient Type;FY End Date;Original Due Date;Address Line 1;Address Line 2;P.O. Box;City;State;Zip Code;Zip Code Ext;Region;URL;FTA Recipient ID;DUNS Number;Service Area Sq Miles;Service Area Pop;Primary UZA;UZA Name;Tribal Area Name;Population;Density;Sq Miles;VOMS DO;VOMS PT;Total VOMS;Volunteer Drivers;Personal Vehicles;TAM Tier;Number of State Counties;Number of Counties with Service; State Admin Funds Expended 
A0010-66331;;St. Gregory the Great Catholic Church;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0010;VIA Metropolitan Transit;Asset Subrecipient;30/09/2020;31/01/2021;2718 W Woodlawn Ave;;;San Antonio;TX;78228;5124;6;https://stgregorys.net/;;055114680;;;;;;;;;;;;;;Tier II;;;  
A0010-66332;;Ride Connect Texas;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0010;VIA Metropolitan Transit;Asset Subrecipient;30/09/2020;31/01/2021;517 Sw Military Dr;;;San Antonio;TX;78221;1639;6;https://rideconnecttexas.org;;023186410;;;;;;;;;;;;;;Tier II;;;  
A0010-66333;;Presa Community Service Center;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0010;VIA Metropolitan Transit;Asset Subrecipient;30/09/2020;31/01/2021;3721 S Presa St;;;San Antonio;TX;78210;4831;6;https://presa.org/;;131828147;;;;;;;;;;;;;;Tier II;;;  
A0010-66334;;Kirby Senior Center;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0010;VIA Metropolitan Transit;Asset Subrecipient;30/09/2020;31/01/2021;3211 Alan Shepard Dr;;;San Antonio;TX;78219;1265;6;www.kirbytx.org;;931635262;;;;;;;;;;;;;;Tier II;;;  
A0010-66335;;Greater Randolph Area Service Program (GRASP) Inc.;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0010;VIA Metropolitan Transit;Asset Subrecipient;30/09/2020;31/01/2021;250 Donalan Dr;;;Converse;TX;78109;1100;6;https://grasp211.org;;627133283;;;;;;;;;;;;;;Tier II;;;  
A0010-66336;;Eden Home, Inc. ;;Eden Hill Communities;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0010;VIA Metropolitan Transit;Asset Subrecipient;30/09/2020;31/01/2021;631 Lakeview Blvd;;;New Braunfels;TX;78130;4017;6;https://edenhill.org;;058768136;;;;;;;;;;;;;;Tier II;;;  
A0011;;Suburban Mobility Authority for Regional Transportation;SMART;;Group Plan Sponsor;Asset;Independent Public Agency or Authority of Transit Service;;;;30/06/2020;31/10/2020;535 Griswold St Buhl Bldg Ste 600;Suite 600;;Detroit;MI;48226;3515;5;http://www.smartbus.org/;;101552941;;;;;;;;;;;;;;N/A - Group Plan Sponsor;;;  
A0011-55518;;City of Allen Park;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;15915 Southfield;;;Allen Park;MI;48101;2512;5;www.cityofallenpark.org;;074237249;;;;;;;;;;;;;;Tier II;;;  
A0011-55519;;City of Auburn Hills;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;1827 N Squirrel Rd;;;Auburn Hills;MI;48326;2749;5;www.auburnhills.org;;020822961;;;;;;;;;;;;;;Tier II;;;  
A0011-55520;;Bedford Health Van;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;1623 W Sterns Rd;;;Temperance;MI;48182;1597;5;http://www.bedford.k12.mi.us/com_ed/;;084570431;;;;;;;;;;;;;;Tier II;;;  
A0011-55521;;City of Belleville;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;6 Main St;;;Belleville;MI;48111;2736;5;https://belleville.mi.us/id-like-to/schedule-transportation/;;043877547;;;;;;;;;;;;;;Tier II;;;  
A0011-55522;;City of Berkley;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;2395 W 12 Mile;;;Berkley;MI;48072;1852;5;http://www.berkleymich.org/seniors_vanservice.shtm;;619358203;;;;;;;;;;;;;;Tier II;;;  
A0011-55523;;Bloomfield Township Senior Services;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;4200 Telegraph Rd;;;Bloomfield Hills;MI;48302;2038;5;www.bloomfieldtwp.org;;020836300;;;;;;;;;;;;;;Tier II;;;  
A0011-55524;;Brandon Township;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;395 Mill St;;P. O. Box 929;Ortonville;MI;48462;7704;5;http://brandontownship.us/senior-center;;050539477;;;;;;;;;;;;;;Tier II;;;  
A0011-55525;;Brownstown Township;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;21313 Telegraph Rd;;;Trenton;MI;48183;1314;5;http://www.brownstown-mi.org/seniors_programs.html;;123723038;;;;;;;;;;;;;;Tier II;;;  
A0011-55526;;Canton Township;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;1150 S Canton Center Rd;;;Canton;MI;48188;1608;5;https://www.canton-mi.org/491/Community-Senior-Services;;040564304;;;;;;;;;;;;;;Tier II;;;  
A0011-55527;;Catholic Charities of SE Michigan Oakland;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;3300 S Adams Road;;;Auburn Hills;MI;48326;;5;https://ccsem.org/senior-citizen-services/adult-day-health-services/;;078578459;;;;;;;;;;;;;;Tier II;;;  
A0011-55528;;Catholic Charities of SE Michigan Macomb;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;3300 S Adams Road;;;Auburn Hills;MI;48326;;5;https://ccsem.org/senior-citizen-services/adult-day-health-services/;;078578459;;;;;;;;;;;;;;Tier II;;;  
A0011-55529;;City of Southfield Parks and Recreation;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;26000 Evergreen Rd;;;Southfield;MI;48076;4453;5;www.cityofsouthfield.com;;020826509;;;;;;;;;;;;;;Tier II;;;  
A0011-55530;;City of Sterling Heights;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;40555 Utica Rd;;P.O. Box 8009;Sterling Heights;MI;48313;4083;5;http://www.ci.sterling-heights.mi.us;;051381549;;;;;;;;;;;;;;Tier II;;;  
A0011-55531;;City of Clawson;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;425 N Main St;;;Clawson;MI;48017;1500;5;www.cityofclawson.com;;079851457;;;;;;;;;;;;;;Tier II;;;  
A0011-55532;;Clinton Township;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;40700 Romeo Plank Rd;;;Clinton Township;MI;48038;2942;5;www.clintontownship-mi.gov/seniors;;074220351;;;;;;;;;;;;;;Tier II;;;  
A0011-55533;;Community Social Services of Wayne County;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;9851 Hamilton Ave;;;Detroit;MI;48202;1424;5;http://www.csswayne.org/main;;623717290;;;;;;;;;;;;;;Tier II;;;  
A0011-55534;;City of Dearborn;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;16901 Michigan Ave Ste 1;;;Dearborn;MI;48126;2899;5;http://www.dearbornfordcenter.com/seniors/;;186775516;;;;;;;;;;;;;;Tier II;;;  
A0011-55535;;City of Dearborn Heights;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;26155 Richardson;;;Dearborn Heights;MI;48127;1959;5;www.ci.dearborn-heights.mi.us;;143058886;;;;;;;;;;;;;;Tier II;;;  
A0011-55536;;Downriver Community Conference;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;15100 Northline Rd Ste 132;;;Southgate;MI;48195;2408;5;http://www.dccwf.org/;;038783650;;;;;;;;;;;;;;Tier II;;;  
A0011-55537;;City of Ecorse;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;3869 W Jefferson Ave;;;Ecorse;MI;48229;1701;5;https://www.ecorsemi.gov/;;010862142;;;;;;;;;;;;;;Tier II;;;  
A0011-55538;;City of Farmington Hills;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;31555 W 11 Mile Rd;;;Farmington Hills;MI;48336;1103;5;www.ci.farmington-hills.mi.us;;085031201;;;;;;;;;;;;;;Tier II;;;  
A0011-55539;;City of Ferndale;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;300 E 9 Mile Rd;;;Ferndale;MI;48220;1731;5;www.ferndalerecreation.gov;;059905505;;;;;;;;;;;;;;Tier II;;;  
A0011-55540;;City of Fraser;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;33000 Garfield;;;Fraser;MI;48026;;5;http://www.ci.fraser.mi.us/index.aspx?NID=273;;008264423;;;;;;;;;;;;;;Tier II;;;  
A0011-55541;;Golden Services;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;154 South St;;;Belleville;MI;48111;;5;http://www.goldenservicesnet.org/main.html;;080813039;;;;;;;;;;;;;;Tier II;;;  
A0011-55542;;Harrison Township;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;38151 Lanse Creuse St;;;Harrison Township;MI;48045;3479;5;www.harrison-township.org;;038779633;;;;;;;;;;;;;;Tier II;;;  
A0011-55543;;City of Hazel Park;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;111 E 9 Mile Rd;;;Hazel Park;MI;48030;1814;5;http://www.hazelpark.org/i_want_to/parks_and_recreation_department.php;;010874691;;;;;;;;;;;;;;Tier II;;;  
A0011-55544;;City of Highland Park;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;12050 Woodward Ave;;;Highland Park;MI;48203;3578;5;https://www.highlandparkmi.gov/Latest-News/Highland-Park-Community-Transit.aspx;;052034246;;;;;;;;;;;;;;Tier II;;;  
A0011-55545;;Highland Township;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;205 N John St;;;Highland;MI;48357;4531;5;https://www.highlandtwp.net/index.php?option=com_content&view=article&id=87&Itemid=503;;051380715;;;;;;;;;;;;;;Tier II;;;  
A0011-55546;;Village of Holly;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;300 East St;;;Holly;MI;48442;1739;5;http://www.hollyvillage.org/live/;;807854844;;;;;;;;;;;;;;Tier II;;;  
A0011-55547;;City of Huntington Woods;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;26815 Scotia Road;;;Huntington Woods;MI;48070;1199;5;http://www.hwmi.org/;;395407888;;;;;;;;;;;;;;Tier II;;;  
A0011-55548;;Independence Township;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;6500 Citation Dr;;;Clarkston;MI;48346;2986;5;http://www.indetwp.com/residents/senior_center/transportation.php;;051414373;;;;;;;;;;;;;;Tier II;;;  
A0011-55549;;Jewish Family Services;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;6555 W Maple Rd;;;West Bloomfield;MI;48322;4926;5;http://www.jfsdetroit.org/;;038785143;;;;;;;;;;;;;;Tier II;;;  
A0011-55550;;Jewish Vocational Services;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;29699 Southfield Rd;;;Southfield;MI;48076;2038;5;https://www.jvshumanservices.org/;;087477964;;;;;;;;;;;;;;Tier II;;;  
A0011-55551;;City of Lincoln Park;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;1355 Southfield Rd;;;Lincoln Park;MI;48146;2320;5;http://www.citylp.com/;;020115192;;;;;;;;;;;;;;Tier II;;;  
A0011-55552;;City of Livonia;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;15050 Farmington Rd;;;Livonia;MI;48154;5417;5;http://www.ci.livonia.mi.us/Departments/CommunityResources/LivoniaCommunityTransit.aspx;;195897947;;;;;;;;;;;;;;Tier II;;;  
A0011-55553;;Macomb Community Action;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;21885 Dunham Rd Ste 10;Ste 10 Verkuilen Building;;Clinton Township;MI;48036;1030;5;https://mca.macombgov.org/MCA-CommunityServices-Transportation;;957867120;;;;;;;;;;;;;;Tier II;;;  
A0011-55554;;City of Madison Heights;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;300 W 13 Mile Rd;;;Madison Heights;MI;48071;1853;5;www.madison-heights.org;;010863405;;;;;;;;;;;;;;Tier II;;;  
A0011-55555;;Monroe County Opportunity Program;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;1140 S Telegraph Rd;;;Monroe;MI;48161;4006;5;https://monroecountyop.org/;;097226690;;;;;;;;;;;;;;Tier II;;;  
A0011-55556;;City of Northville;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;215 W Main St;;;Northville;MI;48167;1522;5;http://www.northvilleparksandrec.com/senior_services;;085031029;;;;;;;;;;;;;;Tier II;;;  
A0011-55557;;City of Oak Park;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;14300 Oak Park Blvd;;;Oak Park;MI;48237;;5;http://www.oakparkmi.gov/;;386004641;;;;;;;;;;;;;;Tier II;;;  
A0011-55558;;North Oakland Transportation Authority;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;467 East Jackson Street;;;Lake Orion;MI;48362;;5;www.ridenota.org;;057337607;;;;;;;;;;;;;;Tier II;;;  
A0011-55559;;Older Persons Commission;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;650 Letica Drive;;;Rochester;MI;48307;;5;https://opcseniorcenter.org/;;108415068;;;;;;;;;;;;;;Tier II;;;  
A0011-55560;;City of Grosse Pointe Farms;;Pointe Area Assisted Transportation Services;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;158 Ridge Road;;;Grosse Pointe Farms;MI;48236;;5;http://www.gpwmi.us/departments/commCenterPAATS.html;;079841553;;;;;;;;;;;;;;Tier II;;;  
A0011-55561;;Peoples Community Services;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;420 S Leigh St;;;Detroit;MI;48209;2614;5;http://www.pecose.org/hamtramck;;074230996;;;;;;;;;;;;;;Tier II;;;  
A0011-55562;;Recreational Authority of Roseville & Eastpointe;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;A0011;Suburban Mobility Authority for Regional Transportation;Asset Subrecipient;30/06/2020;31/10/2020;16435 E 8 Mile Rd;;;Eastpointe;MI;48021;;5;http://www.recreationalauthority.com/;;605405935;;;;;;;;;;;;;;Tier II;;;  
